Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,993013.300000,-0.006987,-0.036140,0.124786,-0.289600,-0.042782,-0.657700,3.095400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,992871.680000,-5788.140000,0.000000,-1050.000000,1191.620000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,993013.300000,-0.006987,-0.036140,0.124786,-0.289600,-0.042782,-0.657700,3.095400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,992871.680000,-5788.140000,0.000000,-1050.000000,1191.620000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,992866.090000,-0.007134,-0.036890,0.124653,-0.295900,-0.042754,-0.647900,3.082000,0.000000,0.000000,138.713246,23.600000,0.000000,23.604068,0,1223.720000,,0.000000,0.000000,992863.200000,-6167.800000,0.000000,-1188.710000,1191.610000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,992866.090000,-0.007134,-0.036890,0.124653,-0.295900,-0.042754,-0.647900,3.082000,0.000000,0.000000,138.713246,23.600000,0.000000,23.604068,0,1223.720000,0.000000,0.000000,0.000000,992863.200000,-6167.800000,0.000000,-1188.710000,1191.610000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,993013.300000,-0.006987,-0.036140,0.124786,-0.289600,-0.042782,-0.657700,3.095400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,992871.680000,-5788.140000,0.000000,-1050.000000,1191.620000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,993013.300000,-0.006987,-0.036140,0.124786,-0.289600,-0.042782,-0.657700,3.095400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,992871.680000,-5788.140000,0.000000,-1050.000000,1191.620000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,993013.300000,-0.006987,-0.036140,0.124786,-0.289600,-0.042782,-0.657700,3.095400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,992871.680000,-5788.140000,0.000000,-1050.000000,1191.620000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,993013.300000,-0.006987,-0.036140,0.124786,-0.289600,-0.042782,-0.657700,3.095400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,992871.680000,-5788.140000,0.000000,-1050.000000,1191.620000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,993013.300000,-0.006987,-0.036140,0.124786,-0.289600,-0.042782,-0.657700,3.095400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,992871.680000,-5788.140000,0.000000,-1050.000000,1191.620000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,993013.300000,-0.006987,-0.036140,0.124786,-0.289600,-0.042782,-0.657700,3.095400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,992871.680000,-5788.140000,0.000000,-1050.000000,1191.620000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,993013.300000,-0.006987,-0.036140,0.124786,-0.289600,-0.042782,-0.657700,3.095400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,992871.680000,-5788.140000,0.000000,-1050.000000,1191.620000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,993013.300000,-0.006987,-0.036140,0.124786,-0.289600,-0.042782,-0.657700,3.095400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,992871.680000,-5788.140000,0.000000,-1050.000000,1191.620000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1166169.050000,0.166169,0.138823,0.161444,0.859900,-0.170535,0.679000,16.551400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1131296.130000,0.000000,167367.610000,33473.520000,1399.400000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1161029.880000,0.161030,0.134577,0.162465,0.828300,-0.172716,0.648400,16.747400,0.007183,-0.751900,-1050.000000,113927.980000,113927.976227,0.000000,9,3128.790000,-5139.169699,0.000000,0.000000,1105098.730000,253044.270000,23992.380000,54539.180000,1391.980000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1166169.050000,0.166169,0.138823,0.161444,0.859900,-0.170535,0.679000,16.551400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1131296.130000,0.000000,167367.610000,33473.520000,1399.400000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1161029.880000,0.161030,0.134577,0.162465,0.828300,-0.172716,0.648400,16.747400,0.007183,-0.751900,-1050.000000,113927.980000,113927.976227,0.000000,9,3128.790000,-5139.169699,0.000000,0.000000,1105098.730000,253044.270000,23992.380000,54539.180000,1391.980000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1166169.050000,0.166169,0.138823,0.161444,0.859900,-0.170535,0.679000,16.551400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1131296.130000,0.000000,167367.610000,33473.520000,1399.400000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1161029.880000,0.161030,0.134577,0.162465,0.828300,-0.172716,0.648400,16.747400,0.007183,-0.751900,-1050.000000,113927.980000,113927.976227,0.000000,9,3128.790000,-5139.169699,0.000000,0.000000,1105098.730000,253044.270000,23992.380000,54539.180000,1391.980000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1162416.400000,0.162416,0.135723,0.161117,0.842400,-0.170620,0.721400,17.121500,0.000000,0.000000,3803.560860,936.490000,0.000000,936.487081,0,1497.200000,,0.000000,0.000000,1128371.260000,9683.830000,146282.550000,32645.850000,1399.300000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1169468.810000,0.169469,0.141547,0.161600,0.875900,-0.170473,0.676500,16.928500,0.006272,0.744800,-911.286754,39486.650000,38569.653106,916.992588,7,2217.460000,7052.405691,0.000000,0.000000,1124476.190000,84527.610000,112603.950000,43590.520000,1402.100000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1165015.160000,0.165015,0.137870,0.161108,0.855800,-0.169572,0.724600,17.122600,0.000000,0.000000,3558.157761,433.510000,0.000000,433.507899,0,1399.220000,,0.000000,0.000000,1129660.510000,13273.920000,146532.450000,33952.360000,1402.290000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1167058.350000,0.167058,0.139557,0.160130,0.871500,-0.169666,0.713400,17.563500,0.008054,0.066100,-1050.000000,44206.610000,43777.021635,429.587837,5,2222.160000,2043.189300,0.000000,0.000000,1120643.570000,102903.040000,99434.050000,45015.570000,1399.210000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1166079.090000,0.166079,0.138748,0.160198,0.866100,-0.168894,0.674000,16.648000,0.000000,0.000000,226.212373,0.310000,0.000000,0.311270,0,1234.260000,,0.000000,0.000000,1130835.860000,3100.110000,163793.140000,33843.660000,1399.570000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1161445.780000,0.161446,0.134921,0.161494,0.835500,-0.171899,0.630500,16.831600,0.007097,-0.702100,-1050.000000,112904.180000,112903.869491,0.311270,11,3133.240000,-4633.316119,0.000000,0.000000,1105329.280000,252045.690000,23740.880000,54724.020000,1392.470000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1164612.380000,0.164612,0.137537,0.161663,0.850800,-0.170978,0.706400,16.815700,0.000000,0.000000,4896.515112,52.020000,0.000000,52.023973,0,1343.110000,,0.000000,0.000000,1131122.460000,4760.790000,152101.180000,32086.510000,1403.410000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1166658.610000,0.166659,0.139227,0.161590,0.861600,-0.170119,0.677300,16.670900,0.008428,0.063600,-1050.000000,104826.640000,104777.921056,48.723224,10,3454.190000,2046.233483,0.000000,0.000000,1107639.150000,222731.460000,17341.650000,57620.730000,1398.730000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1166169.050000,0.166169,0.138823,0.161444,0.859900,-0.170535,0.679000,16.551400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1131296.130000,0.000000,167367.610000,33473.520000,1399.400000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1161029.880000,0.161030,0.134577,0.162465,0.828300,-0.172716,0.648400,16.747400,0.007183,-0.751900,-1050.000000,113927.980000,113927.976227,0.000000,9,3128.790000,-5139.169699,0.000000,0.000000,1105098.730000,253044.270000,23992.380000,54539.180000,1391.980000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1166169.050000,0.166169,0.138823,0.161444,0.859900,-0.170535,0.679000,16.551400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1131296.130000,0.000000,167367.610000,33473.520000,1399.400000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1161029.880000,0.161030,0.134577,0.162465,0.828300,-0.172716,0.648400,16.747400,0.007183,-0.751900,-1050.000000,113927.980000,113927.976227,0.000000,9,3128.790000,-5139.169699,0.000000,0.000000,1105098.730000,253044.270000,23992.380000,54539.180000,1391.980000
FFG Taxable Medium - 90-10,Equity-Heavy,FFG Taxable Medium,0.820000,0.830000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1166169.050000,0.166169,0.138823,0.161444,0.859900,-0.170535,0.679000,16.551400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1131296.130000,0.000000,167367.610000,33473.520000,1399.400000
