Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1018298.810000,0.018299,0.062823,0.089903,0.698800,-0.038780,-0.541400,0.549000,0.000000,0.000000,490.260684,17.060000,0.000000,17.058036,0,1254.250000,,0.000000,0.000000,1010545.390000,18659.630000,0.000000,6530.870000,1222.550000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1018298.810000,0.018299,0.062823,0.089903,0.698800,-0.038780,-0.541400,0.549000,0.000000,0.000000,490.260684,17.060000,0.000000,17.058036,0,1254.250000,0.000000,0.000000,0.000000,1010545.390000,18659.630000,0.000000,6530.870000,1222.550000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1018140.370000,0.018140,0.062267,0.090022,0.691700,-0.038903,-0.540700,0.558200,0.000000,0.000000,84.027517,0.000000,0.000000,0.000000,0,1211.580000,,0.000000,0.000000,1010199.940000,19195.890000,0.000000,6718.560000,1221.870000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1018140.370000,0.018140,0.062267,0.090022,0.691700,-0.038903,-0.540700,0.558200,0.000000,0.000000,84.027517,0.000000,0.000000,0.000000,0,1211.580000,0.000000,0.000000,0.000000,1010199.940000,19195.890000,0.000000,6718.560000,1221.870000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 60-40,Balanced,GA Selects Tax Aware,0.480000,0.827000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1018534.250000,0.018534,0.063649,0.090513,0.703200,-0.039081,-0.536000,0.559300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1010405.520000,19732.810000,0.000000,6906.480000,1222.240000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,641411.120000,-0.358589,-0.362012,0.324488,-1.115600,-0.438898,-0.177700,2.644000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,641691.430000,-357390.320000,0.000000,-1050.000000,769.690000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,637565.050000,-0.362435,-0.365883,0.338245,-1.081700,-0.442333,0.006800,3.138900,0.051193,-0.090800,-1050.000000,375555.210000,375555.213209,0.000000,24,7142.810000,-3846.064809,0.000000,0.000000,636801.240000,19213.080000,0.000000,0.000000,763.820000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,641411.120000,-0.358589,-0.362012,0.324488,-1.115600,-0.438898,-0.177700,2.644000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,641691.430000,-357390.320000,0.000000,-1050.000000,769.690000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,637565.050000,-0.362435,-0.365883,0.338245,-1.081700,-0.442333,0.006800,3.138900,0.051193,-0.090800,-1050.000000,375555.210000,375555.213209,0.000000,24,7142.810000,-3846.064809,0.000000,0.000000,636801.240000,19213.080000,0.000000,0.000000,763.820000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,647109.530000,-0.352890,-0.356275,0.351648,-1.013200,-0.449627,-0.168500,2.679400,0.000000,0.000000,-1050.000000,13170.240000,0.000000,13170.239154,0,1403.970000,,0.000000,0.000000,646334.260000,-339850.920000,0.000000,0.000000,775.270000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,644885.570000,-0.355114,-0.358514,0.360582,-0.994300,-0.454860,-0.072200,2.903600,0.052566,-0.057500,-1050.000000,361689.010000,359202.667406,2486.341144,26,7236.170000,-2223.956526,0.000000,0.000000,644112.970000,8745.500000,0.000000,0.000000,772.600000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,643671.680000,-0.356328,-0.359736,0.341018,-1.054900,-0.447225,-0.138000,2.540800,0.000000,0.000000,-1050.000000,24486.610000,0.000000,24486.608123,0,1649.000000,,0.000000,0.000000,642900.530000,-334204.750000,0.000000,0.000000,771.150000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,644759.330000,-0.355241,-0.358641,0.346250,-1.035800,-0.452833,-0.097300,2.700700,0.054821,0.005800,-1050.000000,381504.940000,374192.474359,7312.467259,78,6779.940000,1087.653822,0.000000,0.000000,643986.880000,25419.070000,0.000000,0.000000,772.450000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,644442.780000,-0.355557,-0.358960,0.334277,-1.073800,-0.438784,-0.164800,2.586400,0.000000,0.000000,-1050.000000,10231.500000,0.000000,10231.503116,0,1408.020000,,0.000000,0.000000,643670.710000,-346514.760000,0.000000,0.000000,772.070000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,653653.010000,-0.346347,-0.349687,0.337008,-1.037600,-0.436694,-0.052500,2.570900,0.061167,0.138900,-1050.000000,362919.260000,361411.343423,1507.913276,44,6659.110000,9210.227178,0.000000,0.000000,652869.880000,16685.560000,0.000000,0.000000,783.120000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,641411.120000,-0.358589,-0.362012,0.324488,-1.115600,-0.438898,-0.177700,2.644000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,641691.430000,-357390.320000,0.000000,-1050.000000,769.690000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,637565.050000,-0.362435,-0.365883,0.338245,-1.081700,-0.442333,0.006800,3.138900,0.051193,-0.090800,-1050.000000,375555.210000,375555.213209,0.000000,24,7142.810000,-3846.064809,0.000000,0.000000,636801.240000,19213.080000,0.000000,0.000000,763.820000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,644841.860000,-0.355158,-0.358558,0.344508,-1.040800,-0.447276,-0.083300,2.872600,0.000000,0.000000,-1050.000000,22993.320000,0.000000,22993.321657,0,1483.590000,,0.000000,0.000000,644069.310000,-332964.480000,0.000000,0.000000,772.550000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,651241.670000,-0.348758,-0.352115,0.348503,-1.010400,-0.445604,0.046200,2.856900,0.053873,0.105100,-1050.000000,377092.490000,371354.754664,5737.735436,27,6438.560000,6399.817865,0.000000,0.000000,650461.440000,29861.770000,0.000000,0.000000,780.230000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,662117.590000,-0.337882,-0.341163,0.337204,-1.011700,-0.439049,-0.146300,2.895300,0.000000,0.000000,-1050.000000,16330.080000,0.000000,16330.081247,0,1350.160000,,0.000000,0.000000,661324.310000,-321252.170000,0.000000,0.000000,793.280000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,656754.600000,-0.343245,-0.346564,0.349529,-0.991500,-0.442479,0.032300,3.228700,0.052546,-0.118000,-1050.000000,356637.470000,353049.155100,3588.317682,23,7125.950000,-5362.993977,0.000000,0.000000,655967.750000,15005.360000,0.000000,0.000000,786.850000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1085590.910000,0.085591,0.447098,0.058389,7.657300,-0.016147,-0.114300,-0.012100,0.000000,0.000000,411.030305,0.000000,0.000000,0.000000,0,1241.290000,,0.000000,0.000000,1054163.610000,86068.860000,0.000000,30124.100000,1303.200000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1085590.910000,0.085591,0.447098,0.058389,7.657300,-0.016147,-0.114300,-0.012100,0.000000,0.000000,411.030305,0.000000,0.000000,0.000000,0,1241.290000,0.000000,0.000000,0.000000,1054163.610000,86068.860000,0.000000,30124.100000,1303.200000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1483556.370000,0.483556,0.219453,0.126868,1.729800,-0.105687,-0.271800,0.475400,0.000000,0.000000,20921.403581,0.000000,0.000000,0.000000,0,1686.330000,,0.000000,0.000000,1401439.580000,-8349.850000,409906.940000,80311.420000,1805.370000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1481868.270000,0.481868,0.218754,0.126981,1.722700,-0.106961,-0.266500,0.464900,0.001848,-0.776100,18674.055700,9592.680000,9592.676495,0.000000,3,1880.990000,-1688.107010,6592.676495,0.000000,1398705.750000,-8751.860000,415554.890000,81360.610000,1801.910000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1506324.030000,0.506324,0.228830,0.126710,1.805900,-0.105687,-0.283100,0.557200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1403011.920000,0.000000,507522.590000,101504.520000,1807.590000
GA Selects Tax Aware - 80-20,Balanced,GA Selects Tax Aware,0.617000,0.929000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1503803.800000,0.503804,0.227796,0.126870,1.795500,-0.106961,-0.279400,0.547600,0.001763,-1.007300,-1050.000000,9592.680000,9592.676495,0.000000,3,1389.120000,-2520.233491,0.000000,0.000000,1400121.910000,0.000000,513735.590000,101878.580000,1803.300000
