Portfolio,Category,Model Family,Equity Allocation,Models Coverage,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1025755.520000,0.025756,0.029021,0.049039,0.591800,-0.057581,-0.662300,7.895700,0.000576,-3.137600,445.641212,3025.590000,2293.441407,732.147503,2,1357.960000,-368.443859,0.000000,0.000000,1015070.640000,27009.820000,0.000000,9453.440000,1231.440000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1025964.730000,0.025965,0.029257,0.048878,0.598600,-0.056919,-0.703000,7.775200,0.000000,0.000000,1022.201702,0.000000,0.000000,0.000000,0,1242.150000,,0.000000,0.000000,1015874.370000,25308.500000,0.000000,8857.970000,1232.380000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1025730.170000,0.025730,0.028993,0.049103,0.590400,-0.057270,-0.671900,7.925500,0.001615,-1.024500,1833.768471,11525.550000,11525.550568,0.000000,5,1623.040000,-234.556824,0.000000,0.000000,1016115.420000,23947.640000,0.000000,8381.680000,1233.080000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1025305.420000,0.025305,0.028513,0.049158,0.580000,-0.057578,-0.637200,7.849800,0.000000,0.000000,879.494948,236.090000,0.000000,236.093269,0,1294.270000,,0.000000,0.000000,1015300.200000,25068.000000,0.000000,8773.800000,1231.420000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1025538.570000,0.025539,0.028776,0.049136,0.585700,-0.057576,-0.641000,7.859400,0.000395,-2.849800,578.613831,1276.580000,1040.279904,236.301382,1,1315.200000,233.144649,0.000000,0.000000,1015248.780000,25881.280000,0.000000,9058.450000,1231.340000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1026123.970000,0.026124,0.029437,0.049125,0.599200,-0.057453,-0.638800,7.872900,0.000000,0.000000,801.809917,7.430000,0.000000,7.431558,0,1271.950000,,0.000000,0.000000,1015824.260000,25906.840000,0.000000,9067.390000,1232.310000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1025755.520000,0.025756,0.029021,0.049039,0.591800,-0.057581,-0.662300,7.895700,0.000576,-3.137600,445.641212,3025.590000,2293.441407,732.147503,2,1357.960000,-368.443859,0.000000,0.000000,1015070.640000,27009.820000,0.000000,9453.440000,1231.440000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1025964.730000,0.025965,0.029257,0.048878,0.598600,-0.056919,-0.703000,7.775200,0.000000,0.000000,1022.201702,0.000000,0.000000,0.000000,0,1242.150000,,0.000000,0.000000,1015874.370000,25308.500000,0.000000,8857.970000,1232.380000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1025730.170000,0.025730,0.028993,0.049103,0.590400,-0.057270,-0.671900,7.925500,0.001615,-1.024500,1833.768471,11525.550000,11525.550568,0.000000,5,1623.040000,-234.556824,0.000000,0.000000,1016115.420000,23947.640000,0.000000,8381.680000,1233.080000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1025305.420000,0.025305,0.028513,0.049158,0.580000,-0.057578,-0.637200,7.849800,0.000000,0.000000,879.494948,236.090000,0.000000,236.093269,0,1294.270000,,0.000000,0.000000,1015300.200000,25068.000000,0.000000,8773.800000,1231.420000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1025538.570000,0.025539,0.028776,0.049136,0.585700,-0.057576,-0.641000,7.859400,0.000395,-2.849800,578.613831,1276.580000,1040.279904,236.301382,1,1315.200000,233.144649,0.000000,0.000000,1015248.780000,25881.280000,0.000000,9058.450000,1231.340000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1026123.970000,0.026124,0.029437,0.049125,0.599200,-0.057453,-0.638800,7.872900,0.000000,0.000000,801.809917,7.430000,0.000000,7.431558,0,1271.950000,,0.000000,0.000000,1015824.260000,25906.840000,0.000000,9067.390000,1232.310000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1025755.520000,0.025756,0.029021,0.049039,0.591800,-0.057581,-0.662300,7.895700,0.000576,-3.137600,445.641212,3025.590000,2293.441407,732.147503,2,1357.960000,-368.443859,0.000000,0.000000,1015070.640000,27009.820000,0.000000,9453.440000,1231.440000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1025964.730000,0.025965,0.029257,0.048878,0.598600,-0.056919,-0.703000,7.775200,0.000000,0.000000,1022.201702,0.000000,0.000000,0.000000,0,1242.150000,,0.000000,0.000000,1015874.370000,25308.500000,0.000000,8857.970000,1232.380000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1025730.170000,0.025730,0.028993,0.049103,0.590400,-0.057270,-0.671900,7.925500,0.001615,-1.024500,1833.768471,11525.550000,11525.550568,0.000000,5,1623.040000,-234.556824,0.000000,0.000000,1016115.420000,23947.640000,0.000000,8381.680000,1233.080000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1028129.100000,0.028129,0.031700,0.048982,0.647200,-0.056919,-0.698300,7.696100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016630.660000,29327.660000,0.000000,10264.680000,1233.750000
TA TaxAware ETF - 10-90,Fixed Income-Heavy,TA TaxAware ETF,0.122000,1.000000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1030332.700000,0.030333,0.034188,0.049181,0.695200,-0.057270,-0.672600,7.878700,0.001845,0.593500,-1050.000000,11525.550000,11525.550568,0.000000,5,1415.540000,2203.597494,0.000000,0.000000,1017303.180000,42223.790000,0.000000,11794.380000,1235.140000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,948978.960000,-0.051021,-0.039085,0.086101,-0.453900,-0.159170,-0.853400,9.366400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,948890.190000,0.000000,-49822.470000,-1050.000000,1138.770000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,855343.400000,-0.144657,-0.112156,0.105913,-1.059000,-0.217394,-1.749100,13.271300,0.066195,-1.117100,-1050.000000,183826.300000,183826.300109,0.000000,18,4564.640000,-93635.558795,0.000000,0.000000,854318.250000,27309.660000,15374.680000,0.000000,1025.150000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,948978.960000,-0.051021,-0.039085,0.086101,-0.453900,-0.159170,-0.853400,9.366400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,948890.190000,0.000000,-49822.470000,-1050.000000,1138.770000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,855343.400000,-0.144657,-0.112156,0.105913,-1.059000,-0.217394,-1.749100,13.271300,0.066195,-1.117100,-1050.000000,183826.300000,183826.300109,0.000000,18,4564.640000,-93635.558795,0.000000,0.000000,854318.250000,27309.660000,15374.680000,0.000000,1025.150000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,948978.960000,-0.051021,-0.039085,0.086101,-0.453900,-0.159170,-0.853400,9.366400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,948890.190000,0.000000,-49822.470000,-1050.000000,1138.770000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,855343.400000,-0.144657,-0.112156,0.105913,-1.059000,-0.217394,-1.749100,13.271300,0.066195,-1.117100,-1050.000000,183826.300000,183826.300109,0.000000,18,4564.640000,-93635.558795,0.000000,0.000000,854318.250000,27309.660000,15374.680000,0.000000,1025.150000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,938893.370000,-0.061107,-0.046870,0.091926,-0.509900,-0.165754,-0.854100,9.186600,0.000000,0.000000,748.694584,3496.700000,0.000000,3496.698230,0,1519.730000,,0.000000,0.000000,939181.470000,-9165.280000,-51880.530000,-1415.210000,1127.110000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,847555.680000,-0.152444,-0.118317,0.109421,-1.081300,-0.222497,-1.710300,12.954400,0.064684,-1.118000,-666.510737,187073.970000,177231.615343,9842.355528,49,5970.220000,-91337.694483,0.000000,0.000000,846539.870000,19252.370000,8660.400000,0.000000,1015.810000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,938577.570000,-0.061422,-0.047114,0.090514,-0.520500,-0.166189,-0.882900,9.696300,0.000000,0.000000,788.170886,517.450000,0.000000,517.448392,0,1335.330000,,0.000000,0.000000,939017.710000,-12090.190000,-49460.660000,-1567.050000,1126.910000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,844690.030000,-0.155310,-0.120588,0.109016,-1.106100,-0.223835,-1.733800,13.322300,0.065539,-1.134300,-778.880112,201782.520000,191897.403719,9885.113602,37,5525.860000,-93887.538658,0.000000,0.000000,843677.660000,29593.780000,12550.950000,0.000000,1012.370000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,947381.790000,-0.052618,-0.040317,0.086797,-0.464500,-0.160473,-0.872300,9.431900,0.000000,0.000000,337.676369,0.000000,0.000000,0.000000,0,1214.800000,,0.000000,0.000000,946717.570000,-1351.560000,-50678.960000,-473.040000,1137.260000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,853226.800000,-0.146773,-0.113829,0.106831,-1.065500,-0.218154,-1.747100,13.293100,0.066410,-1.120100,-1050.000000,193724.180000,193724.176869,0.000000,31,4928.890000,-94154.992872,0.000000,0.000000,852204.190000,35651.350000,14213.720000,0.000000,1022.610000
TA TaxAware ETF - 20-80,Fixed Income-Heavy,TA TaxAware ETF,0.214000,1.000000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,941000.160000,-0.059000,-0.045243,0.093185,-0.485500,-0.165245,-0.876900,9.476100,0.000000,0.000000,456.406420,1685.720000,0.000000,1685.716495,0,1379.130000,,0.000000,0.000000,941214.550000,-4488.050000,-53980.270000,-1344.130000,1129.750000
